-7.778,-1.493,-2.071,-4.879,-8.730,2.852,4.058,-2.345
-3.909,6.942,5.653,3.616,0.088,7.291,-4.298,-9.574
1.762,-4.463,-1.855,8.862,-6.157,-5.433,4.934,-2.662
-1.192,2.235,-8.004,-4.770,2.141,-10.920,-8.053,-9.188
1.026,-6.235,-4.125,10.644,-7.146,-3.865,1.764,-2.114
-9.202,0.051,-9.833,-1.044,5.415,-1.329,-8.228,-6.009
-0.565,3.870,-8.586,-6.506,1.908,-9.806,-7.820,-8.447
-2.125,-9.274,-5.258,9.367,-5.564,-2.787,-0.934,7.586
-0.772,-6.461,-3.662,11.622,-2.546,-5.427,-0.934,8.620
-0.660,-8.822,-4.564,9.936,-4.086,-5.085,-0.895,7.228
-8.681,0.430,-8.003,-2.501,3.436,-2.035,-10.310,-6.790
-0.671,-8.065,-4.531,8.272,-3.799,-4.906,-2.056,7.003
-7.371,2.182,-5.934,-2.161,2.885,-1.865,-9.130,-6.062
-4.346,9.224,5.519,8.328,-5.306,-7.165,9.629,-9.797
-1.017,-4.353,-1.730,9.020,-7.026,-4.100,4.122,-3.352
-3.842,9.650,6.853,6.422,-2.599,8.255,-2.530,-8.278
-5.905,0.315,-3.613,-2.807,-9.886,-0.159,4.781,-1.575
-8.345,2.104,-9.049,-3.480,4.420,-1.491,-8.951,-6.913
-7.018,0.093,-8.360,-1.642,2.463,-1.415,-8.367,-5.201
-6.640,1.086,-4.429,-6.280,-10.466,0.224,6.954,-2.035
-0.224,-9.666,-4.105,9.719,-6.266,-5.747,-2.549,6.279
-5.535,6.127,5.594,4.865,-2.763,7.511,-4.629,-8.947
-2.398,8.849,6.568,9.721,-5.975,-7.373,6.365,-7.343
-8.671,0.063,-2.555,-4.722,-8.145,0.298,5.573,-3.494
-7.970,-0.097,-5.545,-1.985,3.950,-1.126,-9.863,-6.846
-0.320,-8.457,-2.179,10.715,-4.527,-4.522,-1.121,7.228
0.141,3.471,-7.616,-4.619,0.697,-6.596,-6.330,-9.492
-7.696,-0.438,-3.347,-2.968,-9.051,1.771,3.962,-2.951
0.492,-5.098,-1.797,9.331,-6.060,-4.619,2.974,-2.201
-1.220,-4.900,-2.860,9.944,-6.920,-3.689,3.545,-1.453
-7.478,-0.607,-9.594,-2.878,2.960,0.240,-9.455,-6.061
-0.841,-4.980,-1.787,8.483,-6.327,-4.379,0.814,-3.381
-7.800,0.626,-10.449,-1.214,4.482,-1.190,-9.289,-8.020
-7.727,0.307,-4.295,-2.180,-10.083,1.402,3.921,-1.563
-0.882,2.485,-8.694,-5.505,1.030,-8.290,-7.679,-8.115
-5.019,10.829,3.380,9.630,-5.058,-7.351,6.914,-7.053
-9.087,0.072,-7.214,-1.845,3.532,-1.286,-9.181,-5.309
0.046,-7.798,-3.668,10.394,-3.581,-6.728,-1.700,6.174
-0.664,4.089,-9.004,-5.259,0.962,-7.093,-8.206,-9.513
-3.689,10.414,5.610,11.561,-6.846,-7.856,9.133,-8.613
-2.270,-5.847,-4.992,8.570,-5.417,-2.205,-2.030,6.673
-2.834,7.485,3.953,3.833,-1.158,4.960,-3.867,-7.148
-8.467,1.217,-6.507,-3.620,3.764,-1.863,-8.492,-6.713
-1.380,-3.307,-2.369,6.304,-8.294,-5.949,5.049,-1.169
-8.147,0.598,-3.841,-4.356,-8.844,0.885,4.016,-2.950
-7.719,1.375,-7.937,-0.162,3.366,-2.128,-10.002,-8.433
-5.854,9.983,6.665,8.941,-7.474,-7.858,8.634,-10.597
-3.654,10.190,4.614,11.279,-6.514,-5.392,6.849,-7.997
-8.309,-3.179,-5.926,-4.298,-9.993,3.307,5.468,-2.423
-7.259,0.284,-9.760,-2.967,3.157,-1.160,-9.214,-6.316
-2.596,7.077,4.804,9.642,-6.456,-8.707,7.866,-9.561
-1.898,8.085,6.836,5.459,-1.766,5.248,-3.973,-9.030
-4.391,7.368,5.149,11.153,-5.041,-8.276,8.695,-7.197
0.220,-8.473,-4.867,11.541,-4.349,-5.293,-0.204,6.324
-0.530,4.793,-7.603,-5.832,0.910,-8.725,-8.226,-9.043
