0.390,-5.836,-2.051,9.773,-6.182,-6.253
8.172,-8.046,-8.633,-0.358,-9.131,0.199
4.163,-2.909,-0.584,4.693,-7.887,-7.599
0.181,2.652,2.317,0.761,-3.220,-10.497
3.710,-2.204,-0.131,2.317,-7.758,-5.850
5.391,-0.929,-7.881,-6.077,7.546,-2.544
-4.473,9.286,-4.423,-4.114,-1.559,5.729
-0.286,6.566,6.494,5.686,-2.475,-1.779
-8.516,-0.226,-2.950,-2.807,-9.584,0.838
-1.506,5.059,7.603,5.492,-1.086,-2.585
7.373,-7.965,-8.258,-0.395,-8.463,-2.856
-9.032,-1.480,-3.707,-4.763,-7.751,0.258
-2.118,10.064,4.880,11.056,-5.145,-7.976
-1.849,3.880,2.450,-0.064,-3.153,-9.953
-6.281,-0.729,-3.716,-3.222,-9.495,-1.208
7.588,5.105,-0.006,8.632,-3.478,-8.313
-7.345,0.180,-3.553,-3.412,-9.707,-0.346
-1.510,4.571,5.396,5.223,-3.100,-2.980
4.980,-0.317,-0.610,3.301,-7.323,-5.445
7.887,-9.939,-8.151,0.539,-8.526,-2.649
-4.416,7.228,-5.716,-3.693,-2.591,7.370
-6.044,6.597,7.365,9.500,-5.273,-5.691
-1.747,3.475,2.409,2.675,-3.645,-9.355
0.741,-9.574,-1.355,-0.622,-3.895,2.117
5.133,-2.138,-6.335,-5.642,4.451,-2.603
1.362,-1.096,8.801,6.287,-7.387,-5.543
-6.082,10.447,6.868,10.155,-5.293,-6.929
-1.258,3.310,2.908,0.092,-6.171,-9.754
-0.023,-1.940,6.887,8.273,-9.416,-4.692
-0.028,-5.188,-3.210,8.446,-4.492,-4.746
1.140,-9.734,-1.051,-1.235,-3.907,1.236
-7.196,5.516,-7.713,-2.143,8.910,0.334
-5.771,-0.179,-3.991,-3.330,-10.045,1.507
-0.814,6.328,7.195,4.058,-2.625,-1.390
-3.654,10.190,4.614,11.279,-6.514,-5.392
0.553,-9.523,-0.466,-1.630,-2.963,2.019
-4.443,7.100,-5.442,-5.251,-0.875,5.702
-5.808,9.061,-3.432,-4.765,2.021,5.630
-3.614,7.793,-5.451,-4.943,-0.708,6.688
0.659,-4.030,-3.385,7.902,-7.334,-6.366
-4.422,9.209,-4.955,-4.186,-1.647,6.134
1.232,-8.969,-0.743,0.707,-2.637,3.024
-0.001,-1.566,-2.945,9.474,-4.633,-4.195
1.268,0.950,5.912,7.688,-8.771,-4.489
10.809,-7.577,-9.480,2.354,-8.934,-2.119
-0.431,-10.137,-6.875,-7.491,-4.170,9.477
-4.258,9.401,-3.140,-4.370,-0.294,7.567
3.929,-4.516,-7.812,-4.730,5.444,-2.924
2.987,-0.423,-8.162,-6.709,-0.125,-8.271
0.616,-0.153,6.899,7.239,-6.630,-4.227
3.799,-1.642,-0.638,2.811,-7.827,-5.048
0.745,-10.321,-2.785,-0.261,-4.698,2.008
-4.399,6.911,-1.460,-4.475,-2.274,4.949
4.529,-3.393,-7.505,-4.721,5.293,-2.190
-8.705,5.777,-7.177,-2.070,5.338,-0.335
8.544,-9.497,-8.910,0.274,-7.352,-2.087
-3.154,8.821,5.691,9.817,-5.484,-8.332
2.388,-9.601,-0.449,0.233,-3.785,2.501
10.395,-7.514,-8.996,2.866,-7.736,-3.752
-3.208,6.337,6.640,7.116,-2.798,-1.912
0.817,-9.004,-3.003,-0.300,-2.682,3.041
2.513,-2.574,-9.764,-6.056,-1.133,-7.083
3.795,-2.582,-7.313,-6.537,4.620,-2.425
1.740,-4.902,-2.402,10.980,-6.621,-5.213
-3.445,8.495,-6.193,-4.694,-1.787,7.031
0.392,-11.553,-0.842,0.111,-2.425,2.982
2.006,-1.520,-1.532,3.688,-7.181,-5.790
8.693,-10.288,-6.758,1.304,-6.816,-3.292
-0.665,-3.887,-1.629,11.099,-7.072,-5.834
7.657,-5.914,-8.705,1.005,-7.434,-1.918
2.588,-0.908,8.419,5.393,-7.497,-5.600
2.220,-2.357,6.506,5.138,-7.692,-3.042
-6.961,-0.449,-3.909,-3.158,-9.037,0.091
-4.949,7.503,-2.967,-4.304,-2.400,6.856
2.965,-10.295,0.063,-0.522,-2.445,1.958
7.175,-10.245,-8.957,0.287,-7.797,-3.041
8.056,-8.584,-10.557,-0.143,-7.733,-3.322
-4.429,8.984,4.203,12.639,-6.780,-7.564
-0.879,3.801,3.198,1.218,-1.147,-7.443
0.960,1.243,6.977,6.453,-7.663,-2.738
-1.630,5.816,6.497,5.669,-3.994,-0.308
7.449,-8.566,-7.981,2.395,-8.223,-3.545
6.688,4.915,0.912,5.772,-3.654,-9.155
-5.692,-0.756,-4.028,-1.675,-10.340,1.355
2.761,-2.038,-9.120,-6.867,-1.778,-7.780
-4.878,9.678,5.321,9.885,-6.143,-7.366
-1.939,-9.267,-9.777,-7.526,-2.850,7.252
0.333,-2.773,-3.687,10.023,-5.038,-4.191
0.700,-2.916,7.172,7.497,-8.367,-4.105
2.071,-0.541,-11.199,-4.890,-1.472,-9.566
-3.897,9.615,4.409,9.533,-6.215,-6.797
-9.201,7.377,-6.621,-0.645,6.054,-2.205
4.322,-1.816,-6.659,-5.554,6.125,-3.200
-10.200,5.658,-5.034,-2.610,5.729,-1.799
-8.365,6.066,-6.843,-2.206,5.399,-1.172
2.358,-2.249,-0.554,2.575,-9.533,-6.855
5.059,-3.344,-0.583,3.227,-8.223,-6.490
-5.150,7.660,4.233,9.817,-6.012,-7.567
8.408,-7.338,-7.811,0.358,-7.752,-2.459
-0.798,0.048,6.478,6.588,-10.204,-5.603
-0.026,-6.040,-7.328,-7.340,-4.049,7.770
1.086,-7.865,-6.469,-8.181,-1.690,6.880
-9.089,4.178,-7.859,-1.438,6.493,-2.321
6.240,5.267,-0.728,6.509,-4.973,-6.964
5.321,-2.275,-7.720,-7.719,5.435,-3.214
7.477,4.708,-2.045,8.875,-3.528,-7.964
-8.831,7.111,-4.745,-3.692,5.795,-0.837
-8.954,7.147,-7.403,-3.572,7.931,0.486
-0.312,-11.576,-2.885,-0.629,-2.512,2.738
-2.374,5.153,10.374,4.345,-1.953,-0.774
-2.229,2.468,2.784,-1.797,-2.031,-9.832
-0.715,6.111,6.441,6.387,-2.163,-1.437
1.507,-0.542,6.503,5.231,-7.553,-1.797
2.245,-0.381,-1.905,5.600,-9.566,-5.787
-7.981,-1.695,-3.297,-5.022,-10.399,-0.109
3.550,0.005,-5.689,-8.694,5.343,-2.064
-8.292,6.434,-4.666,-3.940,7.729,-1.381
-1.513,-6.339,-3.154,8.403,-6.753,-4.838
4.256,-1.346,-8.006,-6.404,-3.058,-6.931
3.139,-4.164,-5.667,-5.630,4.364,-2.085
-1.382,2.753,7.617,4.395,-3.109,-1.126
-1.599,-8.105,-2.587,-1.110,-3.696,2.118
5.989,6.994,-1.209,8.383,-5.369,-6.895
-9.100,6.139,-6.268,-0.633,7.780,-1.294
0.203,-6.714,-6.291,-6.819,-3.378,8.704
-0.490,-8.969,-1.274,-0.741,-3.061,1.935
-1.194,3.333,3.938,1.148,-3.178,-9.488
-5.473,8.610,-3.978,-4.034,-3.523,7.879
-1.234,3.320,1.632,0.376,-3.179,-8.487
-6.535,0.851,-2.952,-2.950,-9.798,1.933
-4.218,7.845,-3.783,-5.789,-1.485,5.534
1.612,-10.433,-3.130,-1.013,-4.139,1.939
0.186,-8.477,-1.594,-0.469,-3.691,3.391
8.903,5.274,0.186,7.128,-3.488,-10.072
-4.845,8.725,6.870,8.367,-5.071,-9.323
6.410,4.133,-0.354,7.393,-5.363,-7.714
-3.812,7.192,5.321,11.480,-6.457,-6.735
-3.969,4.498,9.812,4.867,-2.997,-3.055
-9.506,5.914,-6.337,-1.171,4.671,-0.785
-4.591,9.609,-3.696,-5.054,-2.083,6.479
3.981,-2.066,-5.497,-6.780,5.280,-2.627
5.493,-1.979,-7.729,-4.573,5.717,-1.952
6.058,-1.176,-7.203,-6.531,5.437,-3.320
8.534,-8.428,-9.799,0.238,-8.603,-4.182
0.284,-2.197,6.972,5.241,-8.775,-3.082
-2.300,6.171,7.508,6.497,-2.902,-0.064
3.532,-2.313,-9.653,-5.018,-2.510,-8.662
-1.284,-9.687,-7.419,-7.727,-4.213,8.558
-1.452,5.093,8.324,4.383,-2.397,-1.267
-4.094,10.049,5.240,10.550,-7.742,-7.344
-5.543,9.124,-4.716,-5.213,-1.024,8.437
-2.860,9.460,4.631,11.157,-6.133,-6.036
1.017,-5.236,-5.519,9.074,-7.505,-5.401
0.833,-10.041,-2.398,-0.196,-1.645,1.871
-7.374,-0.576,-3.357,-5.104,-9.144,2.018
3.909,-1.999,-8.917,-6.683,-1.783,-8.580
-1.895,6.443,9.000,4.794,-3.100,-3.863
-3.974,10.283,-2.051,-4.289,-3.520,6.739
-8.642,4.574,-5.492,-3.216,5.947,-0.990
-8.015,-1.690,-4.408,-3.840,-8.735,0.787
-0.238,-1.385,6.064,6.838,-8.560,-4.061
-3.045,3.829,4.970,-0.131,-1.113,-9.840
0.721,-8.023,-8.041,-9.540,-3.275,8.696
7.245,4.486,-0.014,6.157,-4.411,-7.635
4.100,-0.677,-7.500,-6.977,5.498,-3.173
0.622,-9.806,-7.608,-9.208,-2.074,8.240
-4.439,8.876,5.054,9.862,-6.235,-9.211
3.438,-0.648,-10.003,-5.357,-0.046,-8.978
6.055,4.133,-1.002,10.986,-5.249,-9.017
7.820,-7.929,-8.461,-0.322,-9.309,-2.782
0.203,1.675,2.368,0.552,-2.690,-8.649
3.764,-0.574,-6.125,-4.975,6.924,-3.255
-2.658,5.301,6.637,3.924,-2.788,-1.772
-4.268,8.627,-4.820,-3.670,-1.512,9.103
2.745,-2.634,-7.033,-6.045,3.999,-2.620
3.696,-3.085,-2.446,4.545,-7.631,-5.831
0.382,-0.311,7.688,7.102,-8.077,-3.687
1.177,-8.697,-7.505,-9.732,-3.599,9.235
-9.736,5.367,-6.819,-2.355,8.194,0.045
-7.250,0.042,-5.032,-2.530,-11.886,2.725
-7.389,4.836,-5.978,-3.449,7.214,-0.176
4.475,-3.157,-7.015,-5.873,3.751,-2.737
8.516,-9.397,-9.360,0.691,-9.514,-3.353
1.851,-8.380,-8.399,-6.569,-4.769,8.585
3.828,-1.523,-9.935,-6.292,-2.010,-9.014
8.831,-10.186,-8.935,0.696,-7.539,-2.907
-0.327,-7.473,-9.073,-7.665,-2.688,6.146
7.176,4.863,0.215,5.540,-5.227,-7.073
8.067,-9.532,-8.872,0.486,-8.754,-2.500
-0.312,-3.217,6.672,6.028,-8.886,-3.683
2.721,-1.223,-9.997,-4.755,-1.269,-8.265
-8.203,4.309,-4.855,-1.909,6.841,-1.097
-2.769,7.914,-6.264,-5.183,-1.130,6.455
-7.578,-1.129,-4.408,-4.551,-10.755,-0.755
3.240,-1.343,-8.186,-6.292,-0.499,-10.824
1.647,-0.322,7.397,7.259,-10.534,-2.911
4.692,5.695,-1.410,6.507,-5.548,-8.521
-0.276,-10.089,-9.466,-7.318,-3.081,6.338
8.986,4.658,-0.682,6.354,-3.141,-8.431
-0.845,4.732,6.625,6.015,-3.279,-0.921
6.217,3.670,-0.045,8.554,-3.816,-8.298
-8.520,-0.772,-3.893,-2.632,-11.796,2.739
0.467,5.024,1.503,0.235,-3.271,-9.066
1.153,-11.069,-2.613,-1.853,-2.752,2.813
-4.972,8.921,6.056,10.005,-4.485,-5.768
1.185,-9.979,1.258,-0.568,-2.865,2.260
-0.435,4.001,3.021,1.937,-3.725,-9.362
7.514,5.985,1.477,6.603,-4.759,-9.072
-2.832,6.409,7.992,4.251,-2.507,-1.584
4.444,5.078,-0.679,7.108,-4.734,-7.701
-2.600,6.048,8.140,4.461,-3.407,-0.931
-2.168,-6.024,-5.166,8.325,-4.766,-5.882
-6.336,0.275,-4.290,-4.023,-7.889,1.070
2.215,-0.646,8.149,5.476,-7.530,-4.856
-7.295,5.165,-5.096,-3.096,8.077,-0.814
0.748,-0.622,7.892,8.324,-7.768,-4.257
5.120,-1.702,-5.945,-6.582,5.580,-3.428
0.991,3.352,1.333,2.109,-3.914,-6.785
-0.193,-7.443,-7.451,-7.418,-3.590,7.482
-4.504,9.760,6.238,9.142,-7.340,-9.306
-8.409,-1.951,-3.782,-2.707,-10.280,1.756
4.402,-1.472,-0.754,3.052,-8.799,-6.508
-2.902,5.363,9.093,4.984,-2.196,-2.672
3.628,-1.725,-7.040,-7.372,5.034,-3.209
-1.711,5.254,7.681,5.506,-2.259,-3.256
0.077,-4.877,-4.066,9.071,-7.320,-4.326
-3.936,10.109,4.319,11.428,-5.380,-7.784
0.984,-5.286,-2.829,8.070,-8.134,-3.804
9.039,-9.417,-6.838,1.510,-8.197,-1.366
0.092,-8.403,-8.527,-9.581,-2.390,6.804
3.486,-1.651,-8.112,-5.939,5.685,-3.554
5.059,-1.452,-8.977,-5.246,0.291,-10.097
-2.371,4.369,5.871,4.742,-3.827,-2.002
-0.583,-0.692,5.727,5.830,-8.256,-2.174
-2.409,2.313,4.113,0.096,-2.229,-8.829
9.296,-8.482,-9.196,-0.172,-8.855,-2.343
-5.465,7.438,-6.909,-4.048,-1.297,8.215
0.374,-0.696,7.225,7.516,-8.870,-3.722
9.083,-9.397,-9.879,1.010,-7.264,-2.405
-8.968,-1.074,-3.098,-4.477,-9.984,2.201
2.236,-8.369,0.694,-0.291,-3.763,1.655
6.780,-2.185,-2.509,6.184,-7.542,-5.172
-2.663,4.797,7.800,5.249,-3.699,-0.570
-7.239,1.802,-2.820,-3.657,-9.506,1.532
-0.275,-3.126,-2.182,10.575,-4.078,-4.918
-8.877,6.049,-7.936,-0.675,8.090,-0.615
-8.475,0.784,-3.744,-3.537,-10.053,1.829
1.732,-8.072,-8.179,-8.997,-2.254,8.321
9.466,-8.806,-9.325,-0.059,-8.489,-3.712
7.717,5.313,-0.231,6.781,-4.634,-9.041
-8.826,-0.116,-0.956,-3.336,-9.628,1.798
7.403,5.367,0.460,7.825,-4.582,-6.602
3.211,-2.377,-5.731,-6.413,5.125,-4.620
4.458,-1.692,1.043,3.330,-6.944,-5.665
0.594,-7.617,-9.543,-9.207,-2.212,8.221
6.625,5.188,-0.804,9.031,-3.367,-6.289
-3.651,8.515,-3.843,-2.691,-0.845,5.790
7.061,5.795,-0.605,5.913,-5.513,-8.015
-5.112,8.878,6.165,11.178,-5.603,-5.496
-5.963,8.592,5.997,10.990,-5.633,-5.438
0.903,-1.353,7.961,8.677,-8.182,-0.959
1.603,-8.303,-6.632,-8.157,-4.843,8.381
-5.689,1.485,-4.520,-3.374,-9.520,3.109
0.959,-8.530,-2.208,-1.602,-3.033,4.372
2.168,-0.839,7.412,5.694,-8.160,-3.855
5.965,-0.525,-6.553,-5.237,4.909,-1.766
7.531,3.395,-0.569,8.268,-2.114,-8.050
6.078,4.366,0.215,7.508,-4.790,-7.381
-0.684,4.708,8.094,3.725,-3.214,-1.597
1.687,-8.286,-1.416,0.502,-3.748,2.613
-7.950,5.575,-8.661,-1.986,5.865,-0.434
4.408,-1.307,0.381,3.150,-10.025,-5.794
8.639,-10.223,-9.023,1.163,-8.065,-1.680
-4.264,8.172,4.807,11.099,-5.841,-6.656
-8.276,4.080,-5.847,-2.371,7.060,1.423
1.131,-8.277,-7.281,-7.242,-3.254,7.176
6.405,5.627,-1.228,8.403,-5.384,-8.044
-2.489,3.151,2.466,0.037,-2.136,-10.316
-9.262,5.923,-5.535,-2.278,4.729,-0.237
2.253,-3.373,-2.130,9.054,-7.624,-4.890
9.797,-6.591,-6.712,1.269,-7.715,-2.378
4.221,-3.273,-8.913,-6.944,7.234,-1.474
-1.903,2.597,3.336,-0.766,-2.694,-8.577
8.083,3.786,-2.580,6.012,-3.428,-7.258
1.342,-5.122,-4.693,11.338,-5.193,-4.129
0.477,-4.679,-3.668,8.997,-5.191,-6.987
7.127,3.731,-1.063,8.530,-5.286,-7.818
-0.337,-1.936,7.835,7.409,-9.458,-4.596
3.378,-0.518,-9.554,-4.838,-1.502,-8.683
-0.645,2.534,4.391,2.556,-2.716,-9.584
1.105,-1.313,8.539,7.762,-10.007,-5.234
6.256,-1.845,-6.782,-7.033,5.631,-2.344
0.092,-8.473,-9.091,-6.910,-2.204,7.705
2.275,-3.071,-0.524,5.591,-9.152,-5.854
-2.557,4.292,1.446,0.456,-4.616,-9.057
-4.908,10.384,5.694,9.715,-5.200,-7.927
-7.903,6.096,-6.308,-1.578,8.595,-0.628
-7.342,0.826,-4.801,-5.011,-8.854,1.281
-7.579,5.034,-7.478,-2.061,6.821,-0.464
-0.758,-10.264,-1.804,0.479,-2.930,2.222
-8.488,2.729,-6.286,-0.596,6.386,-2.707
5.668,-1.093,-7.493,-6.400,7.406,-2.224
2.685,-3.201,-0.800,1.831,-6.972,-6.546
0.577,-7.740,-7.601,-9.743,-3.538,8.231
-1.736,4.382,8.261,4.392,-3.177,-0.377
0.644,-8.726,-9.501,-9.158,-3.799,9.133
6.487,-0.835,-7.717,-6.266,0.497,-9.402
-2.459,5.970,6.790,5.738,-1.761,-0.445
-6.240,8.751,-2.822,-5.486,-0.957,6.022
0.256,-8.978,-7.798,-10.038,-3.186,6.365
7.865,-9.655,-8.507,1.809,-6.994,-0.912
4.466,-1.090,-0.458,3.107,-9.621,-6.809
1.480,-9.222,-0.658,-0.738,-3.796,2.947
2.197,-2.084,-8.056,-5.894,-3.610,-7.153
-1.783,1.873,6.682,7.192,-6.615,-2.395
5.881,-1.297,-1.351,3.403,-7.405,-5.188
-0.131,-9.056,-0.810,-2.145,-4.926,0.884
-1.159,4.198,7.474,5.503,-2.770,-1.734
4.018,-3.144,-0.139,4.214,-6.745,-4.460
-1.387,-11.476,-0.095,-0.914,-2.755,2.317
-7.149,-0.145,-2.917,-3.150,-9.631,2.512
5.435,-2.368,-0.963,3.931,-8.873,-7.396
-5.667,8.488,3.842,9.517,-7.317,-5.379
-1.426,3.440,3.517,1.228,-2.495,-8.779
3.181,-1.401,-1.631,3.225,-7.126,-4.146
5.234,-1.215,-5.773,-4.772,5.358,-2.609
-3.902,9.084,6.219,9.368,-4.809,-7.936
-6.221,9.613,4.704,9.641,-5.014,-7.642
-5.337,9.415,6.422,8.260,-7.219,-7.787
1.065,-9.778,-7.146,-7.367,-3.413,8.524
6.587,5.786,-2.878,6.620,-3.740,-9.230
0.934,-6.327,-4.808,11.226,-5.166,-5.468
-10.031,5.856,-6.098,-2.398,7.016,-2.147
-3.829,9.741,5.887,9.554,-4.311,-8.426
0.710,3.873,2.612,0.334,-3.195,-8.310
-1.984,2.856,1.851,-1.339,-1.911,-9.729
-0.264,-10.014,-7.551,-9.431,-4.064,9.207
-2.050,4.418,5.488,6.890,-2.472,-3.092
5.969,6.192,-0.380,8.086,-3.584,-8.407
7.137,4.672,-0.722,5.027,-4.991,-6.033
1.105,-0.048,8.285,5.890,-8.267,-4.753
-0.589,-8.456,-9.258,-8.891,-4.494,9.124
3.962,-1.288,-7.752,-6.750,5.957,-2.592
8.744,-8.947,-10.796,0.345,-6.554,-2.083
-0.410,-0.173,8.472,7.018,-7.498,-3.032
-0.003,0.274,7.675,6.040,-6.739,-3.888
-6.022,9.458,6.693,10.013,-6.655,-4.594
0.967,-6.853,-2.434,7.890,-6.679,-7.146
-0.993,3.863,2.547,0.280,-3.992,-10.058
7.365,5.084,-0.973,9.416,-4.442,-8.521
4.319,-2.221,-0.063,2.264,-7.544,-5.698
-0.676,-10.820,-1.768,-0.296,-3.187,1.295
0.602,-8.411,-1.764,-1.046,-3.227,2.216
-2.316,5.452,7.045,5.005,-1.878,-3.099
-8.180,0.419,-5.277,-2.461,-8.825,0.033
-2.969,9.346,-3.276,-4.002,-0.975,7.268
5.327,-1.721,-1.489,3.293,-7.959,-4.671
-6.008,9.087,3.802,11.512,-5.790,-8.990
4.136,-0.249,-7.905,-6.656,-0.671,-7.423
0.631,-8.187,-7.353,-7.570,-4.090,7.721
3.834,-1.244,-9.553,-5.722,-0.836,-8.380
-9.696,5.934,-6.013,-1.524,5.513,-1.466
8.117,-7.837,-7.089,1.943,-8.063,-3.051
-6.645,1.314,-1.915,-3.863,-9.481,1.792
6.179,3.591,1.265,7.084,-4.043,-8.166
0.711,-9.003,-8.580,-7.643,-2.609,8.241
-0.310,-4.657,-1.932,9.678,-4.526,-4.678
2.507,-10.277,-2.581,-1.229,-2.609,1.290
-4.976,10.362,5.619,10.647,-6.414,-6.700
5.877,7.039,-1.512,7.613,-4.742,-8.936
2.303,-3.054,-1.545,4.083,-9.217,-5.211
-3.813,6.366,-5.616,-5.324,-1.715,6.669
-2.960,8.854,-4.190,-4.301,-1.560,5.684
-7.074,-0.206,-1.913,-2.945,-10.617,1.821
-2.350,8.634,5.872,9.627,-4.641,-4.876
8.711,-7.846,-10.637,0.380,-8.320,-1.970
10.052,-8.538,-6.934,1.302,-7.708,-2.970
1.599,-0.596,8.213,7.463,-8.269,-4.104
3.417,-3.515,-6.517,-5.455,6.690,-2.736
8.443,-7.358,-7.937,-0.357,-9.441,-0.272
-8.447,7.215,-6.611,-3.196,5.461,-1.394
-4.312,8.154,5.587,8.103,-5.670,-7.659
5.002,-1.433,-5.898,-4.833,6.110,-2.106
1.604,-8.544,-7.649,-9.969,-5.257,6.396
1.949,-3.273,-9.043,-7.170,-1.598,-7.597
-6.024,0.506,-3.819,-4.175,-8.587,2.301
-8.434,2.110,-4.019,-5.561,-9.426,1.886
-1.195,-9.389,-8.003,-8.203,-2.606,9.792
-2.930,5.546,7.715,3.863,-0.326,-4.081
0.062,-3.127,7.284,5.768,-9.130,-4.708
0.196,-4.125,-3.441,8.769,-7.360,-6.721
-6.036,7.599,-6.254,-4.114,-2.475,6.344
-0.976,-8.645,-7.308,-8.010,-3.565,7.973
-0.276,-10.828,-1.859,0.812,-2.804,1.006
-2.054,4.018,1.989,-0.331,-2.678,-8.492
-0.970,-0.580,7.400,7.568,-8.593,-2.161
3.498,-0.696,-0.955,4.368,-8.145,-4.930
4.390,-1.335,-0.491,3.478,-7.497,-4.577
-4.915,8.354,-5.750,-3.997,-1.169,6.495
-4.117,9.836,-3.894,-4.205,-1.200,6.070
2.600,-1.572,-10.500,-6.940,-2.247,-8.277
6.520,4.545,-0.209,6.071,-5.839,-9.313
-4.228,9.540,5.866,10.386,-5.470,-6.774
4.680,-0.921,0.171,3.929,-8.133,-4.919
-1.876,4.965,9.039,4.553,-2.526,-1.692
0.459,-4.606,-3.724,9.749,-6.456,-4.272
-2.559,2.640,4.529,0.828,-1.870,-7.905
4.369,-3.593,-7.344,-5.490,5.658,-1.501
-8.805,5.942,-6.565,-1.681,8.356,-1.410
6.814,-7.108,-8.816,0.169,-8.619,-4.415
0.830,-9.195,-9.889,-8.293,-1.615,7.297
0.451,-1.975,6.646,6.830,-8.294,-3.040
0.550,-4.167,-2.463,9.637,-7.719,-5.374
-1.914,3.788,6.709,2.726,-0.270,-2.129
-3.227,9.126,-5.654,-5.589,-0.253,4.001
-4.320,7.231,4.563,10.648,-6.360,-7.058
-9.056,3.806,-5.180,-2.857,4.826,-2.497
-2.681,3.089,3.496,1.052,-2.955,-9.287
3.145,-1.850,-7.834,-7.783,-0.428,-9.200
-4.473,9.258,-4.893,-6.397,-2.112,5.467
5.433,-3.151,-1.390,2.506,-7.554,-4.573
-2.094,-3.482,-3.116,9.178,-4.977,-4.652
7.847,5.677,-0.131,7.813,-3.611,-9.322
0.515,-2.820,-4.572,7.814,-7.813,-4.644
-1.982,3.875,7.247,5.821,-2.653,-3.164
9.681,-10.782,-7.754,-1.433,-8.027,-1.494
-3.869,8.683,4.020,10.090,-6.323,-7.155
0.071,0.161,7.590,7.628,-9.308,-4.285
0.098,-3.744,-2.712,10.013,-6.890,-3.777
7.361,3.587,-0.914,8.795,-5.655,-8.445
0.057,0.923,7.548,7.772,-7.383,-4.652
1.824,-0.462,5.802,8.407,-6.996,-3.221
6.075,-1.102,-7.879,-6.485,5.808,-1.460
0.167,-1.176,5.566,6.468,-9.334,-3.471
8.240,-8.993,-8.006,1.493,-7.358,-2.514
1.285,-0.451,7.981,5.957,-7.790,-3.259
-1.720,3.741,2.728,1.992,-3.505,-9.049
-2.505,7.137,-2.514,-5.075,-2.143,7.536
-8.717,3.947,-6.545,-3.230,6.730,-1.466
6.887,-11.018,-8.103,1.215,-7.361,-1.324
-0.745,2.221,5.268,0.091,-2.592,-10.686
4.038,-1.690,-7.457,-7.877,-0.045,-10.231
-3.627,7.512,-2.082,-5.605,-1.388,4.955
0.638,-9.908,-0.268,-0.834,-2.710,3.421
-10.464,4.788,-7.104,-2.252,6.654,-1.320
5.101,4.505,-0.057,8.339,-4.711,-9.963
0.442,-8.559,-9.914,-8.610,-2.796,6.870
-8.250,5.244,-8.186,-2.272,6.690,-1.268
-6.619,0.879,-4.983,-3.363,-11.016,1.235
5.386,-0.799,-6.163,-5.459,5.999,-4.165
-6.681,1.252,-3.493,-3.609,-8.666,0.119
2.543,-2.695,-9.950,-6.718,-1.737,-7.457
0.792,-9.759,-7.746,-6.939,-2.956,8.770
-2.740,1.633,5.384,0.509,-3.217,-7.450
0.908,-8.074,-7.125,-7.985,-4.569,10.322
1.181,-10.677,-1.373,-1.333,-3.052,3.544
0.637,0.485,7.807,7.720,-8.247,-2.590
8.875,-8.956,-8.556,1.310,-8.150,-2.914
-3.926,8.389,6.476,9.750,-4.707,-8.032
0.391,-4.769,-2.995,8.224,-5.593,-4.868
0.177,-9.216,-0.432,-0.389,-2.842,3.973
-9.914,4.122,-7.892,-3.111,6.220,-1.295
-9.352,5.853,-7.738,-1.330,5.820,-2.197
6.993,3.513,-1.099,9.216,-3.011,-7.661
1.921,-10.017,-3.073,-1.095,-3.120,2.302
-5.884,9.165,-2.377,-3.794,-2.253,7.149
-3.879,4.316,7.234,4.468,-3.308,-0.583
2.720,0.123,-9.102,-5.188,-0.659,-8.292
3.350,-0.190,-9.806,-4.429,5.878,-0.395
-2.958,6.215,5.907,6.202,-3.514,-1.165
-2.025,5.986,6.262,5.177,-0.735,-0.875
-0.897,5.481,7.926,4.110,-0.689,-1.670
5.307,5.088,0.829,7.331,-3.681,-9.079
-0.745,-5.299,-2.032,9.066,-4.829,-6.399
4.231,-1.483,-6.060,-5.128,6.491,-3.897
1.683,0.642,7.289,8.098,-8.067,-3.326
0.647,-8.225,-7.965,-8.968,-3.232,7.761
0.990,-0.659,6.599,7.328,-8.860,-3.375
-4.358,9.339,-3.047,-2.552,-2.970,5.107
-0.537,-8.734,-1.459,-0.059,-2.900,1.522
0.219,-9.597,-0.345,0.059,-4.265,3.342
-5.716,0.321,-4.801,-3.533,-8.741,2.684
-1.619,4.881,7.425,3.503,-1.924,-1.517
5.672,5.843,-0.709,7.758,-5.231,-7.997
0.759,-10.184,-8.461,-8.586,-3.649,7.822
-10.238,7.935,-7.543,-1.252,5.927,-0.290
-0.128,-4.114,-2.173,11.564,-4.901,-4.668
3.434,-1.543,-0.548,4.917,-9.143,-5.120
1.738,-9.092,-1.103,-0.533,-5.331,2.179
6.745,-3.580,-6.389,-5.167,4.590,-1.410
-1.861,3.366,3.826,-0.333,-2.226,-10.191
-3.151,6.176,8.313,3.229,-3.281,-1.853
-1.550,5.764,6.891,5.310,-0.075,-1.828
6.763,6.029,-0.393,7.466,-3.403,-8.434
2.418,-2.135,-8.926,-6.669,-1.215,-8.961
1.917,-10.582,-0.769,-0.900,-3.234,3.010
-6.334,1.319,-2.716,-5.993,-10.386,0.553
6.589,5.676,-1.629,6.849,-4.939,-9.267
2.838,-1.313,-6.651,-5.204,4.672,-3.320
0.678,-8.712,-9.209,-8.082,-2.996,5.435
-7.465,-0.542,-4.819,-3.333,-10.443,3.841
4.605,-1.704,-8.661,-4.949,5.295,-3.615
-1.243,4.302,7.330,7.111,-2.096,-3.051
-9.816,3.979,-6.033,-2.382,4.618,0.176
